unidade;ano;mes;setor_centro_custo;media_permanencia_setor
HJXXIII;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;21,489795918367346
HJXXIII;2022;4;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;37,43478260869565
HJXXIII;2022;4;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;27,0
HJXXIII;2022;4;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;25,085714285714285
HJXXIII;2022;4;UTI;15,941176470588236
HJXXIII;2022;4;UTI -  PEDIATRICO 2º ANDAR;4,555555555555555
HJXXIII;2022;5;BLOCO CIRURGICO;1,2444444444444445
HJXXIII;2022;5;PRONTO SOCORRO;3,374717832957111
HJXXIII;2022;5;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;9,063694267515924
HJXXIII;2022;5;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;8,61744966442953
HJXXIII;2022;5;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;63,7
HJXXIII;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;29,1
HJXXIII;2022;5;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;17,63235294117647
HJXXIII;2022;5;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,0
HJXXIII;2022;5;UTI;12,129032258064516
HJXXIII;2022;5;UTI -  PEDIATRICO 2º ANDAR;6,25
HJXXIII;2022;6;BLOCO CIRURGICO;1,0606060606060606
HJXXIII;2022;6;PRONTO SOCORRO;3,238095238095238
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;7,35064935064935
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;9,217948717948717
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;48,44444444444444
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;16,589285714285715
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;18,183098591549296
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;5,0
HJXXIII;2022;6;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;32,1
HJXXIII;2022;6;UTI;14,2
HJXXIII;2022;6;UTI -  PEDIATRICO 2º ANDAR;4,090909090909091
HJXXIII;2022;7;BLOCO CIRURGICO;1,4791666666666667
HJXXIII;2022;7;PRONTO SOCORRO;3,6747474747474747
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;10,125925925925927
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;8,951724137931034
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;43,333333333333336
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;19,784615384615385
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;34,7962962962963
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;25,333333333333332
HJXXIII;2022;7;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,2
HJXXIII;2022;7;UTI;7,551724137931035
HJXXIII;2022;7;UTI -  PEDIATRICO 2º ANDAR;4,354166666666667
HJXXIII;2022;8;BLOCO CIRURGICO;1,1219512195121952
HJXXIII;2022;8;PRONTO SOCORRO;3,5071090047393363
HJXXIII;2022;8;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;9,307692307692308
HJXXIII;2022;8;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;8,86923076923077
HJXXIII;2022;8;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;26,166666666666668
HJXXIII;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;18,22
HJXXIII;2022;8;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;22,419354838709676
HJXXIII;2022;8;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;26,54054054054054
HJXXIII;2022;8;UTI;15,419354838709678
HJXXIII;2022;8;UTI -  PEDIATRICO 2º ANDAR;3,9285714285714284
HJXXIII;2022;9;BLOCO CIRURGICO;1,5319148936170213
HJXXIII;2022;9;PRONTO SOCORRO;2,931914893617021
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;9,344594594594595
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,07843137254902
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;41,375
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;31,729166666666668
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;19,3
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;58,5
HJXXIII;2022;9;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;19,24
HJXXIII;2022;9;UTI;10,64
HJXXIII;2022;9;UTI -  PEDIATRICO 2º ANDAR;4,0
HJXXIII;2022;10;BLOCO CIRURGICO;1,6
HJXXIII;2022;10;PRONTO SOCORRO;3,6831896551724137
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,060402684563758
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;15,795180722891565
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;85,9090909090909
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;35,36538461538461
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;23,5
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;40,333333333333336
HJXXIII;2022;10;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,933333333333334
HJXXIII;2022;10;UTI;14,047619047619047
HJXXIII;2022;10;UTI -  PEDIATRICO 2º ANDAR;4,886792452830188
HJXXIII;2022;11;BLOCO CIRURGICO;1,2682926829268293
HJXXIII;2022;11;PRONTO SOCORRO;2,815891472868217
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,510204081632653
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;15,040816326530612
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;42,0
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;13,88888888888889
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;19,92156862745098
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;3,0
HJXXIII;2022;11;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;27,444444444444443
HJXXIII;2022;11;UTI;15,15
HJXXIII;2022;11;UTI -  PEDIATRICO 2º ANDAR;4,518518518518518
HJXXIII;2022;12;BLOCO CIRURGICO;1,394736842105263
HJXXIII;2022;12;PRONTO SOCORRO;3,4767441860465116
HJXXIII;2022;12;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;9,848684210526315
HJXXIII;2022;12;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;15,18348623853211
HJXXIII;2022;12;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;84,33333333333333
HJXXIII;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;37,49090909090909
HJXXIII;2022;12;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;36,15686274509804
HJXXIII;2022;12;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;36,1
HJXXIII;2022;12;UTI;10,166666666666666
HJXXIII;2022;12;UTI -  PEDIATRICO 2º ANDAR;4,8108108108108105
HJXXIII;2023;1;BLOCO CIRURGICO;1,0
HJXXIII;2023;1;PRONTO SOCORRO;2,63953488372093
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,375
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;10,375
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;46,75
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;17,64814814814815
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;22,295081967213115
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;16,6
HJXXIII;2023;1;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;36,266666666666666
HJXXIII;2023;1;UTI;12,217391304347826
HJXXIII;2023;1;UTI -  PEDIATRICO 2º ANDAR;5,861111111111111
HJXXIII;2023;2;BLOCO CIRURGICO;1,2352941176470589
HJXXIII;2023;2;PRONTO SOCORRO;2,4026548672566372
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,658536585365853
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,712871287128714
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;72,85714285714286
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;17,652173913043477
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;18,324324324324323
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;24,5
HJXXIII;2023;2;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;26,545454545454547
HJXXIII;2023;2;UTI;8,785714285714286
HJXXIII;2023;2;UTI -  PEDIATRICO 2º ANDAR;4,068181818181818
HJXXIII;2023;3;BLOCO CIRURGICO;1,530612244897959
HJXXIII;2023;3;PRONTO SOCORRO;3,0152963671128106
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;9,173333333333334
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,614678899082568
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;37,57142857142857
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;31,727272727272727
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;22,77777777777778
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;30,6
HJXXIII;2023;3;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;23,103448275862068
HJXXIII;2023;3;UTI;10,323529411764707
HJXXIII;2023;3;UTI -  PEDIATRICO 2º ANDAR;5,333333333333333
HJXXIII;2023;4;BLOCO CIRURGICO;3,0588235294117645
HJXXIII;2023;4;PRONTO SOCORRO;3,0816777041942607
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,963503649635037
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;12,132743362831858
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;96,75
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;23,630434782608695
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;24,24
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;5,0
HJXXIII;2023;4;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,107142857142858
HJXXIII;2023;4;UTI;6,586206896551724
HJXXIII;2023;4;UTI -  PEDIATRICO 2º ANDAR;5,660377358490566
HJXXIII;2023;5;BLOCO CIRURGICO;1,8936170212765957
HJXXIII;2023;5;PRONTO SOCORRO;3,167870036101083
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;10,217647058823529
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,078260869565218
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;30,285714285714285
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;42,075
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;35,15217391304348
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2,5
HJXXIII;2023;5;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,818181818181817
HJXXIII;2023;5;UTI;24,925925925925927
HJXXIII;2023;5;UTI -  PEDIATRICO 2º ANDAR;3,8095238095238093
HJXXIII;2023;6;BLOCO CIRURGICO;1,3488372093023255
HJXXIII;2023;6;PRONTO SOCORRO;3,208924949290061
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,907142857142857
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;12,793103448275861
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;39,166666666666664
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;28,333333333333332
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;25,023255813953487
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;22,5
HJXXIII;2023;6;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;32,82142857142857
HJXXIII;2023;6;UTI;17,74074074074074
HJXXIII;2023;6;UTI -  PEDIATRICO 2º ANDAR;4,256410256410256
HJXXIII;2023;7;BLOCO CIRURGICO;1,8888888888888888
HJXXIII;2023;7;PRONTO SOCORRO;3,08187134502924
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;10,246666666666666
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;14,930693069306932
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;79,4
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;44,083333333333336
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;37,93478260869565
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;14,0
HJXXIII;2023;7;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;33,625
HJXXIII;2023;7;UTI;9,470588235294118
HJXXIII;2023;7;UTI -  PEDIATRICO 2º ANDAR;8,32
HJXXIII;2023;8;BLOCO CIRURGICO;1,3888888888888888
HJXXIII;2023;8;PRONTO SOCORRO;3,2765567765567765
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;11,83495145631068
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;12,393939393939394
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;61,0
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;32,30769230769231
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;47,851063829787236
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;30,666666666666668
HJXXIII;2023;8;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;32,48275862068966
HJXXIII;2023;8;UTI;17,923076923076923
HJXXIII;2023;8;UTI -  PEDIATRICO 2º ANDAR;7,88
HJXXIII;2023;9;BLOCO CIRURGICO;1,34375
HJXXIII;2023;9;PRONTO SOCORRO;3,649906890130354
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;10,937062937062937
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;21,08
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;59,666666666666664
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;42,869565217391305
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;35,755102040816325
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;21,0
HJXXIII;2023;9;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;23,74074074074074
HJXXIII;2023;9;UTI;12,258064516129032
HJXXIII;2023;9;UTI -  PEDIATRICO 2º ANDAR;7,814814814814815
HJXXIII;2023;10;BLOCO CIRURGICO;1,396551724137931
HJXXIII;2023;10;PRONTO SOCORRO;3,660472972972973
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;10,404411764705882
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;16,397959183673468
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;31,333333333333332
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;40,108108108108105
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;39,25454545454546
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;60,666666666666664
HJXXIII;2023;10;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;36,333333333333336
HJXXIII;2023;10;UTI;18,805555555555557
HJXXIII;2023;10;UTI -  PEDIATRICO 2º ANDAR;5,518518518518518
HJXXIII;2023;11;BLOCO CIRURGICO;1,640625
HJXXIII;2023;11;PRONTO SOCORRO;2,8849557522123894
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,41044776119403
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,927710843373495
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;23,0
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;28,647058823529413
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;29,016949152542374
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;13,5
HJXXIII;2023;11;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;19,043478260869566
HJXXIII;2023;11;UTI;14,045454545454545
HJXXIII;2023;11;UTI -  PEDIATRICO 2º ANDAR;8,333333333333334
HJXXIII;2023;12;BLOCO CIRURGICO;1,6666666666666667
HJXXIII;2023;12;PRONTO SOCORRO;3,1808510638297873
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;12,23728813559322
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;12,938775510204081
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;69,375
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;52,72727272727273
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;34,44117647058823
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;26,0
HJXXIII;2023;12;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;37,625
HJXXIII;2023;12;UTI;9,925925925925926
HJXXIII;2023;12;UTI -  PEDIATRICO 2º ANDAR;7,76
HJXXIII;2024;1;BLOCO CIRURGICO;1,5
HJXXIII;2024;1;PRONTO SOCORRO;3,476578411405295
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;12,606837606837606
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;17,98876404494382
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;42,833333333333336
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;42,41304347826087
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;36,34782608695652
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;38,25
HJXXIII;2024;1;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;33,23076923076923
HJXXIII;2024;1;UTI;6,875
HJXXIII;2024;1;UTI -  PEDIATRICO 2º ANDAR;4,75
HJXXIII;2024;2;BLOCO CIRURGICO;1,1702127659574468
HJXXIII;2024;2;PRONTO SOCORRO;4,539256198347108
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;13,728155339805825
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,346534653465346
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;55,333333333333336
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;26,0
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;34,808510638297875
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;18,0
HJXXIII;2024;2;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;28,366666666666667
HJXXIII;2024;2;UTI;15,428571428571429
HJXXIII;2024;2;UTI -  PEDIATRICO 2º ANDAR;3,3333333333333335
HJXXIII;2024;3;BLOCO CIRURGICO;1,3333333333333333
HJXXIII;2024;3;PRONTO SOCORRO;3,43739837398374
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;10,694214876033058
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;13,15
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;34,8125
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;25,306122448979593
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;25,857142857142858
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;43,666666666666664
HJXXIII;2024;3;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;26,333333333333332
HJXXIII;2024;3;UTI;13,172413793103448
HJXXIII;2024;3;UTI -  PEDIATRICO 2º ANDAR;3,5357142857142856
HJXXIII;2024;4;BLOCO CIRURGICO;0,813953488372093
HJXXIII;2024;4;PRONTO SOCORRO;3,9318181818181817
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,689655172413794
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;12,944954128440367
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;21,5
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;31,48148148148148
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;19,545454545454547
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;24,0
HJXXIII;2024;4;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;20,772727272727273
HJXXIII;2024;4;UTI;9,476190476190476
HJXXIII;2024;4;UTI -  PEDIATRICO 2º ANDAR;5,352941176470588
HJXXIII;2024;5;BLOCO CIRURGICO;1,1639344262295082
HJXXIII;2024;5;PRONTO SOCORRO;2,349514563106796
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;9,894366197183098
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;9,128571428571428
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;20,4
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;22,708333333333332
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;25,049382716049383
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;39,0
HJXXIII;2024;5;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;22,363636363636363
HJXXIII;2024;5;UTI;11,368421052631579
HJXXIII;2024;5;UTI -  PEDIATRICO 2º ANDAR;6,4222222222222225
HJXXIII;2024;6;BLOCO CIRURGICO;1,4081632653061225
HJXXIII;2024;6;PRONTO SOCORRO;3,232741617357002
HJXXIII;2024;6;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;8,34640522875817
HJXXIII;2024;6;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;9,412371134020619
